#Top: Test_wrapper   Floorplan: impl_1   Part: xc7z030ffg676-2;;;;;;;;;;;;;;;;;;;;;;;;;;
#Generated by: Muhammed   on: Fri Jul 19 09:32:35 2024;;;;;;;;;;;;;;;;;;;;;;;;;;
#Build: Vivado v2022.2   by: xbuild   on: Fri Oct 14 05:00:03 MDT 2022;;;;;;;;;;;;;;;;;;;;;;;;;;
#Package Version: FINAL 2013-01-16;;;;;;;;;;;;;;;;;;;;;;;;;;
#Package Pin Delay Version: VERS. 2.0 2013-01-16;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
IO Bank;Pin Number;Site;Site Type;Min Trace Delay (ps);Max Trace Delay (ps);Avrg Trace Delay (ps);Prohibit;Interface;Signal Name;Direction;DiffPair Type;DiffPair Signal;IO Standard;Drive (mA);Slew Rate;OUTPUT_IMPEDANCE;PRE_EMPHASIS;LVDS_PRE_EMPHASIS;EQUALIZATION;Pull Type;DQS_BIAS;IN_TERM;DIFF_TERM;OFFCHIP_TERM;Board Signal;Board Voltage
33;J2;;VCCO_33;;;;;;;;;;;;;;;;;;;;;;VCCO_33;0.00-1.80
33;L6;;VCCO_33;;;;;;;;;;;;;;;;;;;;;;VCCO_33;0.00-1.80
33;M3;;VCCO_33;;;;;;;;;;;;;;;;;;;;;;VCCO_33;0.00-1.80
34;K11;IOB_X1Y149;IO_0_VRN_34;46.387;46.853;46.620;;;;;;;;;;;;;;;;;;;;
34;J11;IOB_X1Y148;IO_L1P_T0_34;73.037;73.771;73.404;;;;;;;;;;;;;;;;;;;;
34;H11;IOB_X1Y147;IO_L1N_T0_34;75.745;76.507;76.126;;;;;;;;;;;;;;;;;;;;
34;G6;IOB_X1Y146;IO_L2P_T0_34;83.575;84.415;83.995;;;;;;;;;;;;;;;;;;;;
34;G5;IOB_X1Y145;IO_L2N_T0_34;94.891;95.845;95.368;;;;;;;;;;;;;;;;;;;;
34;H9;IOB_X1Y144;IO_L3P_T0_DQS_PUDC_B_34;83.937;84.781;84.359;;;;;;;;;;;;;;;;;;;;
34;G9;IOB_X1Y143;IO_L3N_T0_DQS_34;83.567;84.407;83.987;;;;;;;;;;;;;;;;;;;;
34;H7;IOB_X1Y142;IO_L4P_T0_34;74.736;75.487;75.112;;;;;;;;;;;;;;;;;;;;
34;H6;IOB_X1Y141;IO_L4N_T0_34;83.872;84.715;84.294;;;;;;;;;;;;;;;;;;;;
34;J10;IOB_X1Y140;IO_L5P_T0_34;93.261;94.198;93.730;;;;;;;;;;;;;;;;;;;;
34;J9;IOB_X1Y139;IO_L5N_T0_34;98.098;99.084;98.591;;;;;;;;;;;;;;;;;;;;
34;J8;IOB_X1Y138;IO_L6P_T0_34;105.084;106.141;105.613;;;;;;;;;;;;;;;;;;;;
34;H8;IOB_X1Y137;IO_L6N_T0_VREF_34;106.936;108.011;107.474;;;;;;;;;;;;;;;;;;;;
34;F5;IOB_X1Y136;IO_L7P_T1_34;133.163;134.501;133.832;;;;;;;;;;;;;;;;;;;;
34;E5;IOB_X1Y135;IO_L7N_T1_34;129.954;131.261;130.608;;;;;;;;;;;;;;;;;;;;
34;D9;IOB_X1Y134;IO_L8P_T1_34;123.850;125.095;124.473;;;;;;;;;;;;;;;;;;;;
34;D8;IOB_X1Y133;IO_L8N_T1_34;122.211;123.440;122.826;;;;;;;;;;;;;;;;;;;;
34;F9;IOB_X1Y132;IO_L9P_T1_DQS_34;104.307;105.355;104.831;;;;;;;;;;;;;;;;;;;;
34;E8;IOB_X1Y131;IO_L9N_T1_DQS_34;104.647;105.699;105.173;;;;;;;;;;;;;;;;;;;;
34;E6;IOB_X1Y130;IO_L10P_T1_34;112.382;113.512;112.947;;;;;;;;;;;;;;;;;;;;
34;D5;IOB_X1Y129;IO_L10N_T1_34;122.147;123.375;122.761;;;;;;;;;;;;;;;;;;;;
34;F8;IOB_X1Y128;IO_L11P_T1_SRCC_34;115.200;116.357;115.779;;;;;;;;;;;;;;;;;;;;
34;E7;IOB_X1Y127;IO_L11N_T1_SRCC_34;117.217;118.395;117.806;;;;;;;;;;;;;;;;;;;;
34;G7;IOB_X1Y126;IO_L12P_T1_MRCC_34;111.419;112.539;111.979;;;;;;;;;;;;;;;;;;;;
34;F7;IOB_X1Y125;IO_L12N_T1_MRCC_34;111.762;112.885;112.324;;;;;;;;;;;;;;;;;;;;
34;C8;IOB_X1Y124;IO_L13P_T2_MRCC_34;142.461;143.893;143.177;;;;;;;;;;;;;;;;;;;;
34;C7;IOB_X1Y123;IO_L13N_T2_MRCC_34;144.747;146.202;145.475;;;;;;;;;;;;;;;;;;;;
34;D6;IOB_X1Y122;IO_L14P_T2_SRCC_34;142.772;144.207;143.490;;;;;;;;;;;;;;;;;;;;
34;C6;IOB_X1Y121;IO_L14N_T2_SRCC_34;142.584;144.017;143.301;;;;;;;;;;;;;;;;;;;;
34;C9;IOB_X1Y120;IO_L15P_T2_DQS_34;164.518;166.172;165.345;;;;;;;;;;;;;;;;;;;;
34;B9;IOB_X1Y119;IO_L15N_T2_DQS_34;163.902;165.549;164.726;;;;;;;;;;;;;;;;;;;;
34;B10;IOB_X1Y118;IO_L16P_T2_34;158.190;159.780;158.985;;;;;;;;;;;;;;;;;;;;
34;A10;IOB_X1Y117;IO_L16N_T2_34;160.480;162.092;161.286;;;;;;;;;;;;;;;;;;;;
34;A9;IOB_X1Y116;IO_L17P_T2_34;178.305;180.097;179.201;;;;;;;;;;;;;;;;;;;;
34;A8;IOB_X1Y115;IO_L17N_T2_34;168.060;169.749;168.905;;;;;;;;;;;;;;;;;;;;
34;B7;IOB_X1Y114;IO_L18P_T2_34;143.340;144.781;144.061;;;;;;;;;;;;;;;;;;;;
34;A7;IOB_X1Y113;IO_L18N_T2_34;143.958;145.405;144.682;;;;;;;;;;;;;;;;;;;;
34;C4;IOB_X1Y112;IO_L19P_T3_34;142.886;144.322;143.604;;;;;;;;;;;;;;;;;;;;
34;C3;IOB_X1Y111;IO_L19N_T3_VREF_34;142.856;144.292;143.574;;;;;;;;;;;;;;;;;;;;
34;B5;IOB_X1Y110;IO_L20P_T3_34;138.313;139.703;139.008;;;;;;;;;;;;;;;;;;;;
34;B4;IOB_X1Y109;IO_L20N_T3_34;142.758;144.193;143.476;;;;;;;;;;;;;;;;;;;;
34;B6;IOB_X1Y108;IO_L21P_T3_DQS_34;153.683;155.227;154.455;;;;;;;;;;;;;;;;;;;;
34;A5;IOB_X1Y107;IO_L21N_T3_DQS_34;154.627;156.181;155.404;;;;;;;;;;;;;;;;;;;;
34;A4;IOB_X1Y106;IO_L22P_T3_34;154.365;155.916;155.141;;;;;;;;;;;;;;;;;;;;
34;A3;IOB_X1Y105;IO_L22N_T3_34;155.455;157.017;156.236;;;;;;;;;;;;;;;;;;;;
34;C2;IOB_X1Y104;IO_L23P_T3_34;156.846;158.422;157.634;;;;;;;;;;;;;;;;;;;;
34;B1;IOB_X1Y103;IO_L23N_T3_34;160.956;162.574;161.765;;;;;;;;;;;;;;;;;;;;
34;B2;IOB_X1Y102;IO_L24P_T3_34;159.895;161.502;160.699;;;;;;;;;;;;;;;;;;;;
34;A2;IOB_X1Y101;IO_L24N_T3_34;167.685;169.370;168.528;;;;;;;;;;;;;;;;;;;;
34;K10;IOB_X1Y100;IO_25_VRP_34;56.895;57.467;57.181;;;;;;;;;;;;;;;;;;;;
34;A6;;VCCO_34;;;;;;;;;;;;;;;;;;;;;;VCCO_34;0.00-1.80
34;B3;;VCCO_34;;;;;;;;;;;;;;;;;;;;;;VCCO_34;0.00-1.80
34;C10;;VCCO_34;;;;;;;;;;;;;;;;;;;;;;VCCO_34;0.00-1.80
34;D7;;VCCO_34;;;;;;;;;;;;;;;;;;;;;;VCCO_34;0.00-1.80
34;G8;;VCCO_34;;;;;;;;;;;;;;;;;;;;;;VCCO_34;0.00-1.80
34;K9;;VCCO_34;;;;;;;;;;;;;;;;;;;;;;VCCO_34;0.00-1.80
35;H16;IOB_X1Y199;IO_0_VRN_35;83.228;84.065;83.647;;;;;;;;;;;;;;;;;;;;
35;F12;IOB_X1Y198;IO_L1P_T0_AD0P_35;69.316;70.013;69.665;;;;;;;;;;;;;;;;;;;;
35;E12;IOB_X1Y197;IO_L1N_T0_AD0N_35;74.961;75.714;75.338;;;;;;;;;;;;;;;;;;;;
35;E10;IOB_X1Y196;IO_L2P_T0_AD8P_35;86.429;87.297;86.863;;;;;;;;;;;;;;;;;;;;
35;D10;IOB_X1Y195;IO_L2N_T0_AD8N_35;98.067;99.053;98.560;;;;;;;;;;;;;;;;;;;;
35;G10;IOB_X1Y194;IO_L3P_T0_DQS_AD1P_35;65.119;65.774;65.447;;;;;;;;;;;;;;;;;;;;
35;F10;IOB_X1Y193;IO_L3N_T0_DQS_AD1N_35;65.408;66.065;65.737;;;;;;;;;;;;;;;;;;;;
35;E11;IOB_X1Y192;IO_L4P_T0_35;88.871;89.764;89.318;;;;;;;;;;;;;;;;;;;;
35;D11;IOB_X1Y191;IO_L4N_T0_35;99.197;100.194;99.696;;;;;;;;;;;;;;;;;;;;
35;G12;IOB_X1Y190;IO_L5P_T0_AD9P_35;65.900;66.562;66.231;;;;;;;;;;;;;;;;;;;;
35;G11;IOB_X1Y189;IO_L5N_T0_AD9N_35;66.872;67.544;67.208;;;;;;;;;;;;;;;;;;;;
35;F13;IOB_X1Y188;IO_L6P_T0_35;87.025;87.899;87.462;;;;;;;;;;;;;;;;;;;;
35;E13;IOB_X1Y187;IO_L6N_T0_VREF_35;98.771;99.764;99.268;;;;;;;;;;;;;;;;;;;;
35;H13;IOB_X1Y186;IO_L7P_T1_AD2P_35;75.948;76.711;76.330;;;;;;;;;;;;;;;;;;;;
35;H12;IOB_X1Y185;IO_L7N_T1_AD2N_35;75.147;75.902;75.525;;;;;;;;;;;;;;;;;;;;
35;K13;IOB_X1Y184;IO_L8P_T1_AD10P_35;95.165;96.121;95.643;;;;;;;;;;;;;;;;;;;;
35;J13;IOB_X1Y183;IO_L8N_T1_AD10N_35;87.991;88.875;88.433;;;;;;;;;;;;;;;;;;;;
35;K15;IOB_X1Y182;IO_L9P_T1_DQS_AD3P_35;76.419;77.187;76.803;;;;;;;;;;;;;;;;;;;;
35;J15;IOB_X1Y181;IO_L9N_T1_DQS_AD3N_35;75.872;76.634;76.253;;;;;;;;;;;;;;;;;;;;
35;G16;IOB_X1Y180;IO_L10P_T1_AD11P_35;109.549;110.650;110.100;;;;;;;;;;;;;;;;;;;;
35;G15;IOB_X1Y179;IO_L10N_T1_AD11N_35;107.043;108.119;107.581;;;;;;;;;;;;;;;;;;;;
35;G14;IOB_X1Y178;IO_L11P_T1_SRCC_35;95.615;96.576;96.096;;;;;;;;;;;;;;;;;;;;
35;F14;IOB_X1Y177;IO_L11N_T1_SRCC_35;96.408;97.377;96.893;;;;;;;;;;;;;;;;;;;;
35;J14;IOB_X1Y176;IO_L12P_T1_MRCC_35;103.364;104.403;103.884;;;;;;;;;;;;;;;;;;;;
35;H14;IOB_X1Y175;IO_L12N_T1_MRCC_35;100.442;101.451;100.947;;;;;;;;;;;;;;;;;;;;
35;D15;IOB_X1Y174;IO_L13P_T2_MRCC_35;129.757;131.061;130.409;;;;;;;;;;;;;;;;;;;;
35;D14;IOB_X1Y173;IO_L13N_T2_MRCC_35;126.936;128.212;127.574;;;;;;;;;;;;;;;;;;;;
35;F15;IOB_X1Y172;IO_L14P_T2_AD4P_SRCC_35;122.867;124.102;123.485;;;;;;;;;;;;;;;;;;;;
35;E15;IOB_X1Y171;IO_L14N_T2_AD4N_SRCC_35;123.141;124.378;123.760;;;;;;;;;;;;;;;;;;;;
35;C17;IOB_X1Y170;IO_L15P_T2_DQS_AD12P_35;155.311;156.872;156.092;;;;;;;;;;;;;;;;;;;;
35;C16;IOB_X1Y169;IO_L15N_T2_DQS_AD12N_35;155.844;157.410;156.627;;;;;;;;;;;;;;;;;;;;
35;E16;IOB_X1Y168;IO_L16P_T2_35;122.991;124.227;123.609;;;;;;;;;;;;;;;;;;;;
35;D16;IOB_X1Y167;IO_L16N_T2_35;123.239;124.478;123.859;;;;;;;;;;;;;;;;;;;;
35;B16;IOB_X1Y166;IO_L17P_T2_AD5P_35;148.828;150.324;149.576;;;;;;;;;;;;;;;;;;;;
35;B15;IOB_X1Y165;IO_L17N_T2_AD5N_35;135.864;137.230;136.547;;;;;;;;;;;;;;;;;;;;
35;B17;IOB_X1Y164;IO_L18P_T2_AD13P_35;143.376;144.817;144.097;;;;;;;;;;;;;;;;;;;;
35;A17;IOB_X1Y163;IO_L18N_T2_AD13N_35;146.439;147.911;147.175;;;;;;;;;;;;;;;;;;;;
35;D13;IOB_X1Y162;IO_L19P_T3_35;130.188;131.496;130.842;;;;;;;;;;;;;;;;;;;;
35;C13;IOB_X1Y161;IO_L19N_T3_VREF_35;130.029;131.336;130.683;;;;;;;;;;;;;;;;;;;;
35;C14;IOB_X1Y160;IO_L20P_T3_AD6P_35;130.149;131.457;130.803;;;;;;;;;;;;;;;;;;;;
35;B14;IOB_X1Y159;IO_L20N_T3_AD6N_35;133.082;134.420;133.751;;;;;;;;;;;;;;;;;;;;
35;A15;IOB_X1Y158;IO_L21P_T3_DQS_AD14P_35;164.041;165.690;164.866;;;;;;;;;;;;;;;;;;;;
35;A14;IOB_X1Y157;IO_L21N_T3_DQS_AD14N_35;163.452;165.094;164.273;;;;;;;;;;;;;;;;;;;;
35;C12;IOB_X1Y156;IO_L22P_T3_AD7P_35;131.203;132.522;131.863;;;;;;;;;;;;;;;;;;;;
35;B12;IOB_X1Y155;IO_L22N_T3_AD7N_35;131.206;132.525;131.866;;;;;;;;;;;;;;;;;;;;
35;C11;IOB_X1Y154;IO_L23P_T3_35;130.774;132.088;131.431;;;;;;;;;;;;;;;;;;;;
35;B11;IOB_X1Y153;IO_L23N_T3_35;130.644;131.957;131.301;;;;;;;;;;;;;;;;;;;;
35;A13;IOB_X1Y152;IO_L24P_T3_AD15P_35;137.429;138.810;138.120;;;;;;;;;;;;;;;;;;;;
35;A12;IOB_X1Y151;IO_L24N_T3_AD15N_35;130.606;131.919;131.263;;;;;;;;;;;;;;;;;;;;
35;K12;IOB_X1Y150;IO_25_VRP_35;58.086;58.670;58.378;;;;;;;;;;;;;;;;;;;;
35;A16;;VCCO_35;;;;;;;;;;;;;;;;;;;;;;VCCO_35;0.00-1.80
35;B13;;VCCO_35;;;;;;;;;;;;;;;;;;;;;;VCCO_35;0.00-1.80
35;E14;;VCCO_35;;;;;;;;;;;;;;;;;;;;;;VCCO_35;0.00-1.80
35;F11;;VCCO_35;;;;;;;;;;;;;;;;;;;;;;VCCO_35;0.00-1.80
35;H15;;VCCO_35;;;;;;;;;;;;;;;;;;;;;;VCCO_35;0.00-1.80
35;J12;;VCCO_35;;;;;;;;;;;;;;;;;;;;;;VCCO_35;0.00-1.80
112;R2;OPAD_X0Y7;MGTXTXP3_112;88.688;89.580;89.134;;;;;;;;;;;;;;;;;;;;
112;T4;IPAD_X1Y25;MGTXRXP3_112;78.398;79.186;78.792;;;;;;;;;;;;;;;;;;;;
112;R1;OPAD_X0Y6;MGTXTXN3_112;89.054;89.949;89.502;;;;;;;;;;;;;;;;;;;;
112;T3;IPAD_X1Y24;MGTXRXN3_112;78.647;79.438;79.043;;;;;;;;;;;;;;;;;;;;
112;U2;OPAD_X0Y5;MGTXTXP2_112;88.001;88.885;88.443;;;;;;;;;;;;;;;;;;;;
112;V4;IPAD_X1Y19;MGTXRXP2_112;81.143;81.959;81.551;;;;;;;;;;;;;;;;;;;;
112;U1;OPAD_X0Y4;MGTXTXN2_112;88.103;88.989;88.546;;;;;;;;;;;;;;;;;;;;
112;R6;IPAD_X1Y8;MGTREFCLK0P_112;79.888;80.691;80.290;;;;;;;;;;;;;;;;;;;;
112;V3;IPAD_X1Y18;MGTXRXN2_112;81.361;82.179;81.770;;;;;;;;;;;;;;;;;;;;
112;R5;IPAD_X1Y9;MGTREFCLK0N_112;79.944;80.747;80.346;;;;;;;;;;;;;;;;;;;;
112;U5;IPAD_X1Y11;MGTREFCLK1N_112;81.872;82.695;82.284;;;;;;;;;;;;;;;;;;;;
112;U6;IPAD_X1Y10;MGTREFCLK1P_112;81.755;82.577;82.166;;;;;;;;;;;;;;;;;;;;
112;W2;OPAD_X0Y3;MGTXTXP1_112;90.487;91.396;90.942;;;;;;;;;;;;;;;;;;;;
112;Y4;IPAD_X1Y7;MGTXRXP1_112;83.025;83.860;83.443;;;;;;;;;;;;;;;;;;;;
112;W1;OPAD_X0Y2;MGTXTXN1_112;90.717;91.629;91.173;;;;;;;;;;;;;;;;;;;;
112;Y3;IPAD_X1Y6;MGTXRXN1_112;82.863;83.696;83.280;;;;;;;;;;;;;;;;;;;;
112;AA2;OPAD_X0Y1;MGTXTXP0_112;96.215;97.182;96.699;;;;;;;;;;;;;;;;;;;;
112;AB4;IPAD_X1Y1;MGTXRXP0_112;90.122;91.028;90.575;;;;;;;;;;;;;;;;;;;;
112;AA1;OPAD_X0Y0;MGTXTXN0_112;95.892;96.855;96.374;;;;;;;;;;;;;;;;;;;;
112;AB3;IPAD_X1Y0;MGTXRXN0_112;89.929;90.833;90.381;;;;;;;;;;;;;;;;;;;;
112;AB7;;MGTAVTTRCAL_112;;;;;;;;;;;;;;;;;;;;;;;
112;AB8;;MGTRREF_112;82.006;82.830;82.418;;;;;;;;;;;;;;;;;;;;
500;A26;;VCCO_MIO0_500;;;;;;;;;;;;;;;;;;;;;;;
500;B23;;VCCO_MIO0_500;;;;;;;;;;;;;;;;;;;;;;;
500;E24;;VCCO_MIO0_500;;;;;;;;;;;;;;;;;;;;;;;
501;H18;;PS_MIO_VREF_501;72.658;73.389;73.024;;;;;;;;;;;;;;;;;;;;
501;C20;;VCCO_MIO1_501;;;;;;;;;;;;;;;;;;;;;;;
501;D17;;VCCO_MIO1_501;;;;;;;;;;;;;;;;;;;;;;;
501;F21;;VCCO_MIO1_501;;;;;;;;;;;;;;;;;;;;;;;
501;G18;;VCCO_MIO1_501;;;;;;;;;;;;;;;;;;;;;;;
501;K18;;VCCO_MIO1_501;;;;;;;;;;;;;;;;;;;;;;;
502;H25;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;J22;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;L26;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;M23;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;N20;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;R24;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;T21;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;V25;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;W22;;VCCO_DDR_502;;;;;;;;;;;;;;;;;;;;;;;
502;K21;;PS_DDR_VREF0_502;;;;;;;;;;;;;;;;;;;;;;;
502;M21;;PS_DDR_VREF1_502;;;;;;;;;;;;;;;;;;;;;;;
;V13;;RSVDGND;87.049;87.924;87.487;;;;;;;;;;;;;;;;;;;;
;W8;;RSVDVCC1;111.566;112.687;112.127;;;;;;;;;;;;;;;;;;;;
;U8;;RSVDVCC3;112.601;113.733;113.167;;;;;;;;;;;;;;;;;;;;
;V8;;RSVDVCC2;102.845;103.879;103.362;;;;;;;;;;;;;;;;;;;;
;AA4;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;AA8;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;AB6;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;AC8;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;AD6;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;AE8;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;R4;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;T6;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;U4;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;Y6;;MGTAVCC;;;;;;;;;;;;;;;;;;;;;;;
;AB2;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;AC4;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;AD2;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;AE4;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;AF2;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;AF6;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;T2;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;V2;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;W4;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;Y2;;MGTAVTT;;;;;;;;;;;;;;;;;;;;;;;
;V6;;MGTVCCAUX;;;;;;;;;;;;;;;;;;;;;;;
;A1;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;A11;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;A21;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AA11;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AA21;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AA3;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AA7;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AA9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AB1;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AB18;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AB5;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AB9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AC15;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AC25;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AC3;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AC7;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AC9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AD1;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AD12;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AD22;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AD5;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AD9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AE19;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AE3;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AE7;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AE9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AF1;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AF16;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AF26;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AF5;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;AF9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;B18;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;B8;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;C15;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;C25;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;C5;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;D12;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;D2;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;D22;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;E19;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;E9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;F16;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;F26;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;F6;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;G13;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;G23;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;G3;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;H10;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;H20;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;J17;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;J7;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;K14;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;K24;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;K4;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;L1;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;L10;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;L12;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;L14;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;L16;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;L18;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;L21;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;M11;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;M15;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;M17;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;M19;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;M9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;N10;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;N12;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;N16;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;N18;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;N25;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;N5;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P1;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P11;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P15;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P17;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P19;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P2;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P22;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P3;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P4;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P5;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P6;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P7;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;P9;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;R10;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;R12;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;R16;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;R18;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;R3;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;R7;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;T1;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;T11;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;T13;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;T15;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;T17;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
;T19;;GND;;;;;;;;;;;;;;;;;;;;;;GND;GND
